run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
80,2556,-7449758346295.65,-0.21660151561011975,71.64665087663818,2.916,41.27764127764127,0,59.465020576131685,34.36213991769547,6.172839506172839
81,2802,-12628119862927.129,-0.21214518973078414,67.43774102379969,3.234,41.294642857142854,1,68.08905380333951,30.241187384044526,1.4842300556586272
82,3590,-18452879347979.742,-0.18466990982396353,61.43046595460926,4.11,39.81588032220944,1,61.605839416058394,35.76642335766424,2.627737226277372
83,4462,-20539330579464.477,-0.15406863721666925,54.57267726150128,5.184,39.88040478380865,0,76.04166666666666,20.71759259259259,3.2407407407407405
84,5000,-15045313431212.557,-0.12649049094897696,21.567310496891437,5.526,36.92181743757675,0,99.8914223669924,0.0,0.10857763300760044
85,5000,-7199057736697.328,-0.1323630874723602,26.319629199981918,5.622,37.61768317642243,2,99.2529348986126,0.0,0.6403415154749199
86,5000,-8965838595457.248,-0.13971084218112043,117.28069817465386,5.958,40.48301268931642,0,21.852970795568982,76.03222557905337,2.1148036253776437
87,2502,-2766718850429.5234,-0.22809462375678188,76.6081422128192,2.9579999999999997,41.038525963149084,1,53.14401622718052,39.95943204868154,6.693711967545639
88,5000,-3292694365465.6816,-0.13198352787503026,28.30783005234589,5.562,37.74048301268932,2,96.22437971952536,2.8047464940668827,0.8629989212513484
89,3950,-8846572620325.219,-0.1716017550332802,56.975051966140846,4.53,39.25964546402503,0,72.71523178807946,24.635761589403973,2.5165562913907285
90,3332,-8840235983319.945,-0.19639534633120218,58.495291055153395,3.5940000000000003,38.471100062150406,0,66.110183639399,32.8881469115192,0.8347245409015025
91,5000,-8858550645683.02,-0.13647945096612926,45.510849376600405,5.568,38.1498158002456,0,85.77586206896551,13.254310344827585,0.8620689655172413
92,5000,-17114245563566.7,-0.13237352549212447,18.729862135631265,5.466,36.55341792877609,0,99.89023051591658,0.0,0.0
93,5000,-21537847988033.21,-0.13757328862073465,46.40035210853482,5.742,39.0094146541138,0,84.32601880877742,13.270637408568442,2.4033437826541273
94,5000,-31250738675729.797,-0.13974171188088047,36.381774882082276,5.747999999999999,38.518215309046255,2,88.30897703549061,9.290187891440501,2.2964509394572024
95,3206,-13987239111397.55,-0.21088847985066939,60.10912163143503,3.714,40.685640362225094,0,67.04361873990307,30.694668820678512,2.10016155088853
96,5000,-27941314841730.92,-0.1429080841390599,99.48919056661053,5.862,39.58248055669259,0,42.0675537359263,55.27123848515865,2.6612077789150463
97,5000,-23418859871714.613,-0.1497217442805753,143.06487153338801,5.874,41.015145313139584,1,28.907048008171603,70.27579162410623,0.7150153217568949
98,4692,-23009767455855.953,-0.15192270275720005,48.41720369659571,5.214,38.1389252948886,0,73.41772151898735,25.08630609896433,1.4959723820483315
99,5000,-36771438561576.875,-0.1436831061155599,38.52307910986543,5.682,38.1498158002456,0,92.92502639915523,6.124604012671594,0.9503695881731784
100,3276,-21611474511727.3,-0.20471207720755047,58.74766077067337,3.528,37.571157495256166,0,73.12925170068027,26.53061224489796,0.3401360544217687
101,5000,-47670360464259.16,-0.14823591143613019,28.865738602172918,5.8919999999999995,39.21408104789194,0,99.69450101832994,0.20366598778004072,0.10183299389002036
102,5000,-39261650554671.14,-0.14307889825704126,28.979714017395345,5.628,38.23168235775686,1,92.96375266524521,5.970149253731343,0.9594882729211088
103,4308,-14860842540653.367,-0.17669695095493954,52.184237990231516,5.034,40.53409632808774,1,79.14183551847438,20.61978545887962,0.11918951132300357
104,3074,-363949061461.67706,-0.21565223048274973,64.29617119188865,3.5220000000000002,39.52702702702703,0,68.14310051107326,26.74616695059625,5.110732538330494
105,4522,-7811549683836.469,-0.1664409438542399,54.873141646998924,5.202,39.6551724137931,2,76.93194925028835,21.568627450980394,1.4994232987312572
106,5000,-10617731530398.82,-0.14497831355080382,35.899239562803984,5.6339999999999995,37.413016782644284,0,88.71139510117146,10.223642172523961,1.0649627263045793
107,4446,-24866344907729.285,-0.1718611912659021,51.196322817741844,5.076,39.473684210526315,0,77.30496453900709,21.27659574468085,1.3002364066193852
108,4916,-10529102748099.623,-0.15741759395596774,122.26354321379739,5.7,39.44189920866306,1,37.473684210526315,60.94736842105263,1.5789473684210527
