run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
3688,2502,8259.806640625,-0.8993032090414994,0.41954105435778827,0.258,4.690117252931323,428,48.837209302325576,48.837209302325576,2.3255813953488373
3689,2502,568.1848754882812,-0.6891710385859907,0.6118244205356111,0.384,7.035175879396985,396,51.5625,48.4375,0.0
3690,2502,20539.380859375,-0.9242453123027459,0.7905697978293715,0.264,4.1876046901172534,444,63.63636363636363,36.36363636363637,0.0
3691,2502,32499.943359375,-0.7386851579569796,1.0011262019777947,0.36,5.527638190954774,408,60.0,36.666666666666664,1.6666666666666667
3692,2502,30071.443359375,-0.7332663992888518,0.896275725969864,0.384,6.867671691792294,403,40.625,59.375,0.0
3693,2502,16252.30859375,-0.8452297544913896,1.4546832509041803,0.354,6.365159128978225,416,49.152542372881356,49.152542372881356,1.694915254237288
3694,2502,342.66607666015625,-0.6597634427746455,0.8944935307007247,0.684,16.08040201005025,327,23.684210526315788,76.31578947368422,0.0
3695,2502,99.00064849853516,-0.9870435627414769,1.142646520454435,0.252,2.3450586264656614,498,78.57142857142857,19.047619047619047,2.380952380952381
3696,2502,3651.872802734375,-1.0001534803257321,1.51431473801633,0.192,1.0050251256281406,489,87.5,12.5,0.0
3697,2502,9675.2978515625,-0.7167545376195582,0.6645313470431344,0.324,5.192629815745393,416,51.85185185185185,48.148148148148145,0.0
3698,2502,938.5899047851562,-0.9016034156110403,0.8495850751129097,0.216,2.3450586264656614,458,80.55555555555556,19.444444444444446,0.0
3699,2502,7346.13671875,-0.835891041424038,0.5540751492382787,0.3,4.857621440536013,431,54.0,46.0,0.0
3700,2502,16149.21875,-0.8886311514947977,0.41819258578245844,0.354,7.035175879396985,419,32.20338983050847,67.79661016949152,0.0
3701,2502,19359.44140625,-0.9840934472627259,0.356769794769858,0.192,2.1775544388609713,473,81.25,18.75,0.0
3702,2502,1332.23046875,-0.7733607476098405,3.1142713432133085,0.342,4.690117252931323,428,70.17543859649122,29.82456140350877,0.0
3703,2502,9117.6552734375,-0.9251111801031685,0.6949962968608009,0.264,4.1876046901172534,442,59.09090909090909,40.909090909090914,0.0
3704,2502,24708.734375,-0.817571684102282,1.156849376128471,0.294,4.355108877721943,433,59.183673469387756,40.816326530612244,0.0
3705,2502,15594.8681640625,-0.9160026555475964,0.47193444370874765,0.23399999999999999,3.6850921273031827,467,58.97435897435898,41.02564102564102,0.0
3706,2502,7627.86376953125,-0.8853025704490088,0.5770204025904098,0.312,4.857621440536013,441,57.692307692307686,42.30769230769231,0.0
3707,2502,7704.37939453125,-0.8943488565229117,0.218965236176488,0.222,3.8525963149078724,499,62.16216216216216,35.13513513513514,2.7027027027027026
3708,2502,12109.8896484375,-0.8473697205241332,0.4615856419262675,0.294,4.857621440536013,435,53.06122448979592,46.93877551020408,0.0
3709,2502,11982.5439453125,-0.7650030270192176,0.2741367209926172,0.23399999999999999,5.025125628140704,442,38.46153846153847,58.97435897435898,2.564102564102564
3710,2502,2343.09228515625,-0.7530501909395091,1.0353527432054173,0.3,4.522613065326634,459,52.0,48.0,0.0
3711,2502,12029.8798828125,-0.9891163755763781,0.811033757381013,0.216,1.507537688442211,500,86.11111111111111,13.88888888888889,0.0
3712,2502,25696.626953125,-0.917392344072207,0.4137223095125088,0.276,5.025125628140704,456,50.0,50.0,0.0
3713,2502,25611.544921875,-1.0141394247802882,1.4716184235704808,0.222,1.675041876046901,491,91.8918918918919,8.108108108108109,0.0
3714,2502,6601.80517578125,-0.7086007408743883,0.29104676026767096,0.24600000000000002,3.5175879396984926,447,82.92682926829268,14.634146341463413,2.4390243902439024
3715,2502,4938.5615234375,-0.9550696956728185,0.3427915342631298,0.204,1.675041876046901,476,79.41176470588235,20.588235294117645,0.0
