run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
165,5002,-293370833766.7164,-1.1161891828180264,26.54725854464866,5.652,76.92307692307693,7,98.61995753715499,0.743099787685775,0.6369426751592357
166,5002,-7861878047.940472,-1.3049555982540628,37.627120322042686,5.79,77.9050736497545,3,86.52849740932642,9.740932642487046,3.6269430051813467
167,5002,-70826116167.96579,-1.187852116754222,42.680413063564394,5.6579999999999995,75.85924713584288,6,67.55037115588547,29.268292682926827,3.0752916224814424
168,2718,-116896062617.83609,-1.5060480069756461,68.04007449140113,3.0540000000000003,81.41321044546851,2,66.7976424361493,32.416502946954814,0.7858546168958742
169,5002,-188446514546.13364,-1.144272677416434,44.85178817282811,5.736000000000001,76.59574468085107,3,87.13389121338912,9.518828451882845,3.3472803347280333
170,4366,-62593884807.24175,-1.2314780050641652,50.73192216720329,5.022,78.08090310442145,4,76.70250896057348,15.651135005973716,7.526881720430108
171,5002,-25979284386.377914,-1.441653869786116,164.28193758235662,5.778,81.99672667757774,7,12.77258566978193,85.7736240913811,1.3499480789200415
172,4942,-137521241163.39987,-1.3101841618507293,63.33101857880778,5.712000000000001,79.45318972659486,3,62.18487394957983,35.609243697478995,2.2058823529411766
173,4286,132913125751.67123,-1.254302161878188,57.55218862860365,4.848,78.23585810162992,1,67.57425742574257,30.56930693069307,1.8564356435643563
174,5002,-120644899624.99088,-1.1855760199953282,37.91759114126266,5.706,77.6595744680851,4,88.95899053627761,9.14826498422713,1.7875920084121977
175,4062,8828539964.874466,-1.5811504352599832,52.115694924940954,4.734,80.85106382978722,0,58.681875792141945,39.92395437262358,1.394169835234474
176,3226,113983150337.84518,-1.420613236844268,59.11444064698024,3.45,75.83547557840618,3,69.56521739130434,30.08695652173913,0.34782608695652173
177,2502,185519293276.98132,-1.622392018199823,74.36543555011035,2.832,79.89949748743719,2,57.20338983050848,40.46610169491525,2.330508474576271
178,3382,-44507187342.30949,-1.4236579338875022,57.260883293573876,3.738,74.66340269277846,0,58.90850722311396,38.362760834670944,2.7287319422150884
179,5002,176184350816.27448,-1.1524966204498461,38.92780417201392,5.508,73.97708674304418,2,85.40305010893246,12.636165577342048,1.9607843137254901
180,4558,144010619941.41498,-1.5808461476397508,67.59377393615371,5.214,77.58775877587759,6,55.235903337169155,43.15304948216341,1.4959723820483315
181,3210,-2595117813.7685213,-1.7105287692466433,62.77034118991438,3.636,80.36175710594316,0,63.20132013201321,35.80858085808581,0.9900990099009901
182,3966,228218521232.49966,-1.52848223563912,53.35989275105633,4.542,78.29698857736241,12,57.46367239101717,41.21532364597093,1.321003963011889
183,2598,-41153226476.3876,-1.7054290192655783,70.677467524185,3.036,82.1256038647343,0,51.18577075098815,43.873517786561266,4.743083003952568
184,5002,-159505966033.47705,-1.3479160966687778,32.191063953532016,5.664,77.25040916530278,13,93.64406779661016,4.343220338983051,2.0127118644067794
185,5002,140710889369.7833,-1.1349980562868172,26.875196494001532,5.574,74.63175122749591,2,93.64908503767492,5.597416576964478,0.6458557588805167
186,4366,110362011946.57324,-1.4215465365418505,51.71902071582296,4.998,79.58607714016934,7,72.02881152460985,24.729891956782712,3.241296518607443
187,2802,4117674884.619956,-1.6275174433483566,65.66804389326224,3.0540000000000003,78.27380952380952,0,63.261296660117885,35.952848722986246,0.5893909626719057
188,2638,115816690562.44414,-1.5792684639131545,69.83390090986703,3.1199999999999997,82.7258320126783,0,58.46153846153847,37.30769230769231,4.230769230769231
189,5002,173925556808.87854,-1.1872565258059964,23.125278971858737,5.586,74.79541734860884,1,93.44790547798067,5.370569280343716,1.1815252416756177
190,3422,68931759458.58075,-1.591498324207067,56.68401261101175,3.8579999999999997,80.04836759371221,1,72.78382581648522,25.34992223950233,1.8662519440124419
191,4090,96519383554.85205,-1.4916489462199896,48.58879807964966,4.506,76.76056338028168,2,69.77363515312916,29.69374167776298,0.5326231691078562
192,5002,100272091989.52065,-1.2260651125535365,32.749022175462144,5.706,77.6595744680851,1,98.31756046267087,0.6309148264984227,0.9463722397476341
193,5002,144080761059.71136,-2.1368576935827175,264.3059176198917,5.964,85.51554828150573,4,12.273641851106639,87.32394366197182,0.4024144869215292
194,5002,175494169257.38846,-1.223194494898008,40.09769170021277,5.6160000000000005,75.12274959083469,6,85.04273504273505,12.92735042735043,2.02991452991453
195,5002,88020789814.73145,-1.7744336377670198,198.13955184472422,5.694,81.83306055646482,1,24.130663856691253,75.86933614330874,0.0
196,5002,89001318805.3937,-1.2240201849742645,23.54142689997276,5.406,73.81342062193126,0,91.78690344062154,7.769145394006658,0.3329633740288568
197,5002,58606437100.362305,-1.4570597112296761,25.62184022396967,5.526,74.87725040916531,4,89.35939196525516,9.120521172638437,1.4115092290988056
198,4358,47883061900.20744,-1.5204069960738105,47.158793983478695,4.74,76.7200754005655,1,75.18987341772151,24.430379746835442,0.25316455696202533
199,2502,33163176502.501183,-1.6942936502875918,78.43659797268876,2.922,78.72696817420436,1,39.42505133470226,59.34291581108829,1.2320328542094456
200,5002,68986401921.49684,-1.1618969538775268,15.883898985377744,5.568,74.79541734860884,0,98.92241379310344,0.7543103448275862,0.3232758620689655
201,4442,96667870234.6353,-1.3737994392031925,53.244554377326956,5.1419999999999995,79.02033271719039,0,76.19603267211203,22.987164527421236,0.8168028004667445
202,5002,147209428569.9553,-1.199797903719946,37.9022837231057,5.73,77.57774140752865,5,85.86387434554975,12.879581151832461,1.256544502617801
203,4266,108484635120.90573,-1.5036496038474572,89.10652340776846,5.064,79.47976878612717,1,37.322274881516584,59.834123222748815,2.843601895734597
204,5002,78776551323.40642,-1.439963234847144,35.83781268342463,5.664,78.47790507364975,1,91.10169491525424,7.203389830508475,1.5889830508474576
205,5002,64147565585.423355,-1.3131327412419087,33.482694618998174,5.742,76.67757774140753,1,87.35632183908046,10.031347962382444,2.612330198537095
206,3754,63202945017.27723,-1.6077090188900247,54.253895521817554,4.319999999999999,81.64835164835165,1,73.88888888888889,24.166666666666668,1.8055555555555554
207,5002,32672432952.847027,-1.38971468908153,101.46627315044192,5.862,79.13256955810148,1,28.65916069600819,71.03377686796316,0.3070624360286591
208,5002,33567687960.339115,-1.1420388325868804,31.534442257163057,5.484,73.81342062193126,1,90.15317286652079,7.549234135667396,2.1881838074398248
209,5002,26280591885.645924,-1.4561265841802236,123.73285282806769,5.754,79.2962356792144,1,10.740354535974973,88.00834202294057,1.1470281543274243
210,2702,22515730666.77582,-1.8687543462834664,68.4414162441185,3.1199999999999997,81.14374034003092,0,30.961538461538463,66.53846153846153,2.5
211,3630,20770465195.814236,-1.6183139502369013,56.192618481772406,4.218,79.5221843003413,5,70.98150782361309,24.608819345661452,4.409672830725462
212,5002,27561916474.250782,-1.2545335871793275,32.71779326713502,5.484,73.81342062193126,5,81.4004376367615,16.630196936542667,1.9693654266958425
213,2962,17709931307.32381,-1.8752347002126215,64.45925056144881,3.4979999999999998,82.58426966292134,0,57.63293310463122,36.19210977701543,6.003430531732419
214,5002,21782129330.971897,-1.408981744260436,126.35171399146041,5.771999999999999,79.050736497545,3,28.586278586278585,70.06237006237006,1.3513513513513513
215,5002,31342235540.288754,-1.2899410622544596,20.007164589471746,5.568,75.53191489361703,4,99.13793103448276,0.646551724137931,0.21551724137931033
216,5002,13605350748.576572,-1.3569620902514603,39.54912364044383,5.814,77.9050736497545,4,84.9329205366357,13.725490196078432,1.3415892672858616
217,5002,14927988791.701155,-1.4538824339638654,42.448177579156436,5.796,80.03273322422258,0,90.37267080745342,8.178053830227745,1.4492753623188406
218,5002,20184645032.598003,-1.2142080132326947,24.798551675795075,5.556,75.61374795417348,4,98.0561555075594,0.6479481641468683,1.2958963282937366
219,4302,11135104704.71421,-1.3731259334049772,48.15548564723022,4.7700000000000005,77.17287488061127,0,68.93081761006289,29.056603773584904,2.0125786163522013
220,4966,8967357587.031168,-1.5575017610619823,52.55845357994311,5.964,81.53338829348722,15,78.3702213279678,17.90744466800805,3.6217303822937628
221,3594,9386608755.451588,-1.695596119908589,80.39057151659698,4.1819999999999995,78.27586206896552,0,45.05021520803443,52.51076040172167,2.4390243902439024
222,4362,8902506098.60228,-1.813869899417023,49.38083897479212,4.974,77.96610169491525,2,74.18576598311219,25.090470446320868,0.6031363088057901
223,5002,8363585723.709101,-1.1205746211969667,32.411322602659006,5.742,76.59574468085107,0,96.02925809822361,2.089864158829676,1.8808777429467085
224,5002,11894345250.762484,-1.2828357594944193,22.24760458160653,5.646,76.759410801964,1,90.2231668437832,8.820403825717323,0.9564293304994688
225,5002,6011479450.453047,-1.5584729771235148,118.10832547259693,5.946,81.83306055646482,4,11.907164480322905,87.89101917255297,0.20181634712411706
226,5002,6161000204.411609,-1.301540476236298,23.551375251807496,5.64,74.95908346972176,0,94.36170212765957,4.148936170212766,1.4893617021276597
227,4974,4552114055.085391,-1.5600343941917887,55.361115983391024,5.736000000000001,77.77777777777779,4,73.64016736401673,24.581589958158993,1.778242677824268
228,2502,1207911351.9211588,-2.047740274891253,80.15033923917636,2.802,84.42211055276381,2,58.2441113490364,41.32762312633833,0.4282655246252677
229,3438,1626107829.6194663,-1.659032119406529,72.52510632391694,3.9719999999999995,81.82912154031288,3,58.006042296072515,38.51963746223565,3.474320241691843
