run,Episode Length,loss,exploration,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
1666,5002,0.0004164072611811207,0.1287372340775919,-20.22890172736639,6.670247807803117,3.966,52.94599018003273,315,5.29500756429652,94.70499243570349,0.0
1667,5002,0.0006610247320914823,0.1285825973731284,-16.51225018480728,11.998966926031052,4.014,52.45499181669394,313,4.932735426008969,94.46935724962631,0.5979073243647235
1668,5002,0.0002700120458053789,0.12842815392100768,-24.06885003029927,5.954204210595264,3.57,47.13584288052373,431,9.57983193277311,90.25210084033614,0.0
1669,5002,0.3203161716082121,0.1282739034797186,-26.033553687453818,9.115578361111272,3.6540000000000004,47.38134206219313,412,6.896551724137931,93.10344827586206,0.0
1670,5002,0.0004416671541285723,0.12811984580805208,-26.048895083982956,12.135220700653402,3.75,49.91816693944354,328,3.52,96.32,0.0
1671,5002,0.00044018399955280074,0.1279659806651003,-16.940722009129257,15.427919291905075,4.236,56.137479541734855,315,4.815864022662889,95.04249291784703,0.141643059490085
1672,5002,0.0006890739690435111,0.12781230781025657,-20.896018226735926,10.870922588523193,3.894,51.06382978723404,311,8.936825885978427,91.06317411402158,0.0
1673,5002,0.000536531544000809,0.12765882700321496,-20.170849450447225,11.626427284351863,3.9719999999999995,52.94599018003273,329,6.193353474320242,92.44712990936556,1.2084592145015105
1674,5002,0.0007414567007910137,0.12750553800396966,-22.047301236907405,10.464057609449947,3.7800000000000002,49.42716857610475,343,8.73015873015873,91.26984126984127,0.0
1675,5002,0.0004335863320462522,0.12735244057281506,-22.673852735262088,9.276607883471433,3.696,48.772504091653026,353,3.896103896103896,96.1038961038961,0.0
1676,5002,0.00023038105320256363,0.12719953447034488,-24.995144110021474,10.893735736001531,3.87,50.40916530278232,372,6.666666666666667,93.02325581395348,0.15503875968992248
1677,5002,0.0005325088767684065,0.1270468194574522,-19.319574644449727,12.097700763527012,3.7800000000000002,49.67266775777414,291,3.8095238095238098,96.19047619047619,0.0
1678,5002,0.0006396282651743604,0.12689429529532886,-20.974290470298474,12.215576462612393,3.8760000000000003,50.90016366612111,352,9.597523219814242,90.24767801857585,0.15479876160990713
1679,5002,0.0003322298919392324,0.12674196174546504,-15.44746465626191,11.052420309511927,3.954,51.882160392798696,277,15.326251896813353,84.67374810318664,0.0
1680,5002,0.0008433147412264589,0.1265898185696492,-21.63568104842932,8.863783200559197,3.678,48.772504091653026,375,9.787928221859707,88.41761827079935,1.794453507340946
1681,5002,0.0005380840195454767,0.12643786552996727,-25.719812376236472,8.875827738966233,3.684,48.52700490998363,454,6.188925081433225,92.99674267100977,0.8143322475570033
1682,5002,0.0002332091573960497,0.1262861023888027,-19.59263674906368,11.178064984921141,3.9000000000000004,51.800327332242226,346,10.0,90.0,0.0
1683,5002,0.00013245480123478046,0.1261345289088358,-24.429222820491855,5.853607425624659,3.588,47.13584288052373,382,3.678929765886288,96.15384615384616,0.16722408026755853
1684,5002,0.0005538131731679641,0.1259831448530434,-16.876898329026513,10.346205752358518,4.295999999999999,56.54664484451718,260,6.424581005586592,93.29608938547486,0.13966480446927373
1685,5002,0.0005466282600481463,0.1258319499846987,-19.17086044388478,14.886201380150041,3.9119999999999995,51.391162029459906,306,4.9079754601226995,95.0920245398773,0.0
1686,5002,0.0006943130269932225,0.12568094406737057,-20.34725416214658,8.214281992019822,3.8579999999999997,51.309328968903436,317,10.419906687402799,89.42457231726283,0.0
1687,5002,0.0006379075198658939,0.12553012686492354,-19.809120996570883,15.745587398359946,3.96,53.191489361702125,321,7.878787878787878,91.21212121212122,0.9090909090909091
1688,5002,0.001019834944581271,0.1253794981415171,-21.909565497570735,13.910623653944397,4.158,54.99181669394435,282,4.761904761904762,95.23809523809523,0.0
1689,5002,0.0011262539815269064,0.12522905766160544,-20.214676849099547,11.398939813164633,3.9719999999999995,53.0278232405892,314,4.984894259818732,94.86404833836858,0.1510574018126888
1690,5002,0.0005282858913790733,0.1250788051899373,-33.315751573858506,11.08371278214282,3.738,49.345335515548285,424,8.186195826645266,91.81380417335474,0.0
1691,5002,0.00012787967518115693,0.12492874049155524,-19.94397374186641,9.464036168369727,3.888,51.47299509001637,345,3.7037037037037033,95.98765432098766,0.15432098765432098
1692,5002,0.0008433565875575369,0.1247788633317956,-20.462229174537573,13.849482497307433,4.2059999999999995,56.0556464811784,261,4.136947218259629,95.86305278174036,0.0
1693,5002,0.0005440525978130608,0.12462917347628781,-17.45921034028155,11.028683382334838,3.9119999999999995,51.6366612111293,288,3.6809815950920246,96.31901840490798,0.0
1694,5002,0.00018410704554607947,0.1244796706909543,-20.940392597266506,9.896062953472137,3.642,47.95417348608838,377,8.40197693574959,91.59802306425041,0.0
1695,5002,0.0005938483852640275,0.1243303547420101,-18.510212156198396,14.381453299928962,3.9779999999999998,53.0278232405892,308,4.675716440422323,95.02262443438913,0.1508295625942685
1696,5002,0.0005404684538026686,0.12418122539596223,-17.01040220416154,16.213995411883353,4.433999999999999,58.42880523731587,233,5.683355886332882,93.9106901217862,0.40595399188092013
1697,5002,0.00023357040278224303,0.1240322824196097,-23.728954735033163,8.095934427505526,3.81,50.49099836333879,367,9.763779527559056,90.23622047244095,0.0
1698,5002,0.00023374985465325155,0.1238835255800428,-23.034151403676795,8.413469303533457,3.714,48.854337152209496,373,6.78513731825525,93.21486268174475,0.0
1699,5002,0.0004451063749921104,0.12373495464464294,-18.224203555953977,10.898807670246843,4.428,58.59247135842881,263,5.149051490514905,94.85094850948511,0.0
1700,5002,0.00039364905975139663,0.12358656938108233,-25.267497183255365,7.066378377775029,3.48,45.662847790507364,423,5.172413793103448,94.3103448275862,0.5172413793103449
1701,5002,0.0006722374219962148,0.12343836955732336,-20.98922184663205,8.9274879135419,3.678,47.79050736497545,362,11.092985318107667,88.41761827079935,0.48939641109298526
1702,5002,0.00023341031840873257,0.12329035494161857,-17.36392079354963,12.105577696938822,4.152,55.319148936170215,282,10.115606936416185,89.59537572254335,0.1445086705202312
1703,5002,0.00023380125363910338,0.12314252530251,-17.688984550780958,8.3837446274856,3.834,50.98199672667758,286,3.4428794992175273,96.24413145539906,0.3129890453834116
1704,5002,0.0004420306302643439,0.12299488040882894,-16.021300019691346,9.72863467151004,3.7800000000000002,49.18166939443535,283,12.53968253968254,87.46031746031746,0.0
1705,5002,0.0003402073299112999,0.1228474200296957,-22.291410027611036,8.717126705478577,3.8160000000000003,50.163666121112925,351,6.289308176100629,93.55345911949685,0.0
1706,5002,0.0005516794975152152,0.12270014393451897,-21.99405706896539,8.540329923079693,3.8760000000000003,51.06382978723404,306,3.8699690402476783,96.13003095975232,0.0
1707,5002,0.0009461902562452451,0.12255305189299577,-24.241475260181794,9.465519400450868,3.618,47.46317512274959,384,7.2968490878938645,92.53731343283582,0.16583747927031509
1708,5002,0.00013185032515339117,0.12240614367511081,-16.314013796465265,12.136597529812512,4.176,56.0556464811784,259,7.327586206896551,92.67241379310344,0.0
1709,5002,0.0002361477181542341,0.12225941905113624,-21.133584433820715,10.304464583209166,3.9719999999999995,51.47299509001637,347,5.740181268882175,94.25981873111783,0.0
1710,5002,0.00044846396829507283,0.12211287779163149,-20.436141737254516,9.796756363820156,3.8220000000000005,50.98199672667758,341,5.808477237048666,94.03453689167975,0.0
1711,5002,0.00023809739254884333,0.12196651966744247,-22.78892486674391,13.526290950200647,3.8519999999999994,51.145662847790504,328,12.305295950155763,87.69470404984425,0.0
1712,5002,0.00023769308065702718,0.1218203444497017,-26.83947631389538,6.464338563681678,3.516,46.317512274959086,376,5.631399317406143,94.36860068259386,0.0
1713,5002,0.0006689149139911933,0.12167435190982759,-27.590075142149768,6.591451137235965,3.036,39.93453355155483,452,7.114624505928854,92.88537549407114,0.0
1714,5002,0.0005599370222416837,0.12152854181952416,-19.296456302617568,15.776696909269754,3.9179999999999997,50.654664484451715,325,6.584992343032159,91.88361408882083,1.5313935681470139
1715,5002,0.0004672306519008089,0.12138291395078092,-18.174352931458685,10.245298508158912,4.08,54.09165302782324,305,13.529411764705882,86.47058823529412,0.0
1716,5002,0.0005667035661852424,0.12123746807587216,-25.506596460994093,7.9192596513362705,3.528,46.48117839607202,407,6.462585034013606,93.19727891156462,0.3401360544217687
1717,5002,0.0003504115296991586,0.12109220396735687,-21.821762082138108,10.50161767476052,3.714,50.40916530278232,339,7.1082390953150245,92.89176090468497,0.0
1718,5002,0.000883825857120155,0.12094712139807824,-26.940657995485708,8.878519297529664,3.558,46.48117839607202,426,6.070826306913997,93.929173693086,0.0
1719,5002,0.0005628023147610292,0.12080222014116324,-20.44637101260908,18.519543370296457,4.26,56.710310965630114,286,3.6619718309859155,96.3380281690141,0.0
1720,5002,0.0002448017415124923,0.12065749997002259,-22.25745313649884,9.515901160544221,3.786,50.245499181669395,370,2.694136291600634,97.1473851030111,0.15847860538827258
1721,5002,0.00024209366325048904,0.12051296065834995,-22.390301835120162,6.9777821992852616,3.7319999999999998,49.263502454991816,361,9.485530546623794,89.87138263665595,0.6430868167202572
1722,5002,0.00046095176620128766,0.120368601980122,-17.39176101029557,10.84183785561332,4.344,57.52864157119476,254,4.005524861878453,95.85635359116023,0.13812154696132595
1723,5002,0.0003533495536049486,0.12022442370959777,-21.81514144718174,8.93053375419641,3.948,51.882160392798696,321,4.25531914893617,95.74468085106383,0.0
1724,5002,0.0005714313386468348,0.12008042562131833,-17.43968935634641,11.188911444093844,4.146,55.48281505728314,258,7.525325615050652,92.47467438494935,0.0
1725,5002,0.0007321632088521256,0.11993660749010673,-17.181681304837365,10.639677552525509,4.014,53.191489361702125,266,2.9895366218236172,96.71150971599403,0.29895366218236175
1726,5002,2.6258073707322182e-05,0.11979296909106722,-25.727386560029966,8.151864121634134,3.678,48.44517184942717,380,3.915171288743882,95.92169657422512,0.0
1727,5002,0.0004055020220759616,0.11964951019958525,-15.798488819183055,10.595017387897126,4.008,52.782324058919805,273,12.724550898203594,86.67664670658682,0.5988023952095809
1728,5002,0.0007268333425169658,0.11950623059132687,-28.30239146254612,8.012706165058166,3.432,45.335515548281506,412,3.8461538461538463,96.15384615384616,0.0
1729,5002,0.0007780948607834034,0.1193631300422385,-22.395110125444553,8.050923048160511,3.6540000000000004,47.79050736497545,335,6.075533661740558,93.92446633825944,0.0
1730,5002,0.0006735019120125344,0.11922020832854667,-23.054234563468945,10.141677537631193,3.624,48.28150572831424,375,3.3112582781456954,96.68874172185431,0.0
1731,5002,0.0007342083963942969,0.11907746522675741,-25.736552973698746,11.531885796639802,3.66,48.117839607201304,402,6.721311475409836,92.95081967213115,0.32786885245901637
1732,5002,0.00046003748678949706,0.1189349005136562,-27.86162574907171,7.9212789173055365,3.336,44.4353518821604,400,8.093525179856115,91.90647482014388,0.0
1733,5002,0.00046346385540091433,0.11879251396630737,-20.2648458103214,10.7774964350915,4.11,54.337152209492636,344,4.963503649635037,95.03649635036496,0.0
1734,5002,0.0007418627853514408,0.11865030536205383,-25.119128816306272,13.027084378207467,3.9179999999999997,52.373158756137485,366,4.594180704441041,95.25267993874425,0.1531393568147014
1735,5002,0.0004605905411885033,0.11850827447851695,-24.988344800101803,10.453821131482282,3.75,49.01800327332243,372,5.12,94.88,0.0
1736,5002,0.0007384499192311523,0.11836642109359573,-23.688708905353042,8.084834348566261,3.4379999999999997,45.335515548281506,394,5.4101221640488655,94.24083769633508,0.34904013961605584
1737,5002,0.000788106634900214,0.11822474498546698,-21.983806172164083,19.370494701174657,4.085999999999999,54.50081833060556,335,8.516886930983848,91.48311306901616,0.0
1738,5002,0.0004574035469600858,0.1180832459325846,-14.435017781984108,15.203450326250534,4.308,57.446808510638306,266,8.356545961002785,90.25069637883009,1.2534818941504178
1739,5002,0.0008926602110616841,0.11794192371367929,-15.52923601924776,19.651354886233943,4.572,61.04746317512275,241,4.199475065616798,95.8005249343832,0.0
1740,5002,0.0009480332556781832,0.11780077810775848,-26.532158615226066,4.773895755492737,3.1020000000000003,40.752864157119475,433,14.313346228239846,85.68665377176016,0.0
1741,5002,0.0002449534237010084,0.1176598088941056,-30.096810388167484,6.380085793949762,3.4859999999999998,46.07201309328969,497,6.884681583476763,93.11531841652324,0.0
1742,5002,0.0002445396999764853,0.11751901585228003,-18.929399125573532,13.079877535781717,4.008,53.84615384615385,315,11.976047904191617,87.87425149700599,0.14970059880239522
1743,5002,0.0004605422723585434,0.11737839876211657,-23.003533477049658,7.156594463287412,3.678,48.28150572831424,368,7.99347471451876,91.84339314845025,0.0
1744,5002,0.0005709156624876414,0.11723795740372511,-16.609444320949482,9.130425015840194,3.636,48.52700490998363,347,27.557755775577558,72.27722772277228,0.0
1745,5002,0.00046110210853485115,0.11709769155749053,-32.03840984215194,6.908158466021303,3.1020000000000003,40.91653027823241,466,4.835589941972921,95.16441005802709,0.0
1746,5002,0.0005786275465836298,0.11695760100407193,-20.75860057888252,9.700947270751897,3.714,49.345335515548285,335,10.177705977382875,89.66074313408724,0.16155088852988692
1747,5002,0.0006350928992175795,0.11681768552440278,-26.94581555228944,9.467700540899175,3.5999999999999996,47.13584288052373,441,10.5,89.0,0.5
1748,5002,0.00035584143733576637,0.11667794489969002,-22.17834777897193,8.814746341998358,3.81,50.245499181669395,391,8.346456692913385,91.65354330708662,0.0
1749,5002,0.0009083141335933761,0.11653837891141436,-26.339701266820715,9.050108342472141,3.468,45.25368248772504,379,6.401384083044983,93.59861591695503,0.0
1750,5002,0.0008580217650946907,0.11639898734132931,-21.25306321328285,13.139436879648983,3.6540000000000004,48.03600654664484,360,8.538587848932677,90.64039408866995,0.8210180623973727
1751,5002,0.0009801001986161281,0.11625976997146122,-20.203196957997786,12.599968240083065,3.7439999999999998,49.91816693944354,309,2.7243589743589745,97.27564102564102,0.0
1752,5002,0.0004683114429793932,0.11612072658410896,-24.93196208749105,8.985636503187608,3.7199999999999998,49.263502454991816,379,4.193548387096775,95.80645161290322,0.0
1753,5002,0.000579395586180999,0.11598185696184328,-21.62682093230016,9.597621709905816,3.786,50.327332242225864,337,3.328050713153724,96.35499207606973,0.31695721077654515
1754,5002,0.0005726239131719012,0.11584316088750682,-14.739105886413212,13.063645632608575,4.068,54.09165302782324,279,6.1946902654867255,93.80530973451327,0.0
1755,5002,0.0006293384882954343,0.1157046381442135,-14.127613265168794,11.851544072379449,4.002,52.94599018003273,266,7.496251874062969,92.20389805097452,0.29985007496251875
1756,5002,0.00024264279915842054,0.11556628851534828,-23.10744254230761,8.238165148389417,3.492,46.56301145662848,398,5.841924398625429,93.47079037800687,0.6872852233676976
1757,5002,0.0009987497434733087,0.11542811178456694,-18.685904581610117,12.830816347933283,4.2540000000000004,55.728314238952535,298,9.873060648801129,90.12693935119887,0.0
1758,5002,0.000458638064403749,0.11529010773579546,-19.827250067897346,12.910888555415193,3.5940000000000003,47.87234042553192,377,3.1719532554257093,96.8280467445743,0.0
1759,5002,0.0005207117878737336,0.11515227615323004,-24.25426383842398,9.21161470873133,3.63,47.87234042553192,394,5.12396694214876,94.7107438016529,0.0
1760,5002,0.00025401424633218994,0.11501461682133644,-19.893669656518526,8.25371689456285,3.7199999999999998,50.08183306055647,336,3.5483870967741935,96.29032258064515,0.16129032258064516
1761,5002,0.0004793330041879017,0.11487712952484977,-27.279676078568134,7.002722673568387,3.504,45.99018003273322,450,9.075342465753424,90.92465753424658,0.0
1762,5002,0.0008107990848525787,0.11473981404877431,-20.7759318958525,10.405637180462268,3.738,50.0,346,5.136436597110754,94.86356340288926,0.0
1763,5002,0.0002512302303533943,0.11460267017838281,-23.873896854368173,10.526478798319982,3.954,52.12765957446809,351,8.649468892261002,91.19878603945372,0.15174506828528073
1764,5002,0.00048245473187898824,0.11446569769921659,-23.620867941648445,11.725035894124224,3.5999999999999996,47.05400981996727,357,4.666666666666667,95.33333333333334,0.0
1765,5002,0.0006529229192647108,0.11432889639708484,-19.31753769384552,11.781520833171664,4.002,53.51882160392799,314,12.893553223388308,87.10644677661169,0.0
1766,5002,0.00014125263709684077,0.11419226605806436,-15.8045897705797,11.906164516963113,3.7319999999999998,50.08183306055647,286,8.520900321543408,91.31832797427653,0.0
1767,5002,0.0007098259913588663,0.11405580646849954,-31.764279831193623,6.4214671288265395,3.204,42.14402618657938,472,4.119850187265917,95.88014981273409,0.0
1768,5002,0.00025752332741003556,0.11391951741500152,-20.704977941507707,8.509388156232655,3.8760000000000003,50.90016366612111,342,9.75232198142415,90.09287925696594,0.0
1769,5002,0.00037013708209078684,0.11378339868444834,-21.462938316072307,8.927312602797771,3.528,47.217675941080195,353,12.755102040816327,87.24489795918367,0.0
1770,5002,0.0010563453868567194,0.1136474500639842,-21.954874514275986,13.01538556920539,3.864,50.654664484451715,333,6.987577639751552,93.01242236024845,0.0
1771,5002,0.0004266618172989183,0.11351167134101936,-21.59186143214517,10.314320994189542,3.9000000000000004,51.800327332242226,336,8.0,92.0,0.0
1772,5002,0.0003716076334858371,0.11337606230322987,-18.52038615481445,14.8167948430684,3.786,49.67266775777414,363,8.874801901743265,91.12519809825673,0.0
1773,5002,0.0007185428401680155,0.11324062273855694,-24.61087310268764,9.897571973757875,3.714,48.854337152209496,363,3.877221324717286,95.79967689822294,0.16155088852988692
1774,5002,0.0005448358770359846,0.11310535243520696,-26.893686692432397,7.0258378860008595,3.264,42.798690671031096,463,9.191176470588236,90.25735294117648,0.5514705882352942
1775,5002,0.0007690617526714049,0.11297025118165094,-13.963915816194582,13.491449219019811,4.061999999999999,53.273322422258595,284,10.782865583456426,89.21713441654357,0.0
1776,5002,0.0010946712580127496,0.11283531876662413,-28.86865627612762,11.28849868847974,3.336,42.88052373158756,429,10.071942446043165,89.38848920863309,0.539568345323741
1777,5002,0.0005839626657934787,0.11270055497912602,-14.568213053686325,11.227703876534916,4.17,56.0556464811784,188,8.201438848920864,91.65467625899281,0.0
1778,5002,0.00036168169431875866,0.1125659596084196,-27.935042934009925,8.860879933371836,3.336,43.37152209492635,444,5.755395683453238,94.24460431654677,0.0
1779,5002,0.0002491894555221734,0.11243153244403135,-26.535195659044952,11.052720980753396,3.54,46.89034369885434,395,6.101694915254238,93.89830508474576,0.0
1780,5002,0.0003643674970151551,0.11229727327575074,-29.106491246092205,7.410398830578737,3.372,44.10801963993453,450,4.6263345195729535,95.19572953736655,0.0
1781,5002,2.7450713609596277e-05,0.11216318189362984,-18.98447609408456,7.89666964351485,4.008,53.764320785597384,274,6.287425149700598,93.26347305389223,0.4491017964071856
1782,5002,0.00036817081632070767,0.1120292580879833,-25.544328810671274,8.595640637365259,3.492,45.5810147299509,396,9.621993127147768,90.20618556701031,0.0
1783,5002,0.0002579663504641758,0.11189550164938764,-26.639470690412164,8.629924975178042,3.546,46.808510638297875,425,5.0761421319796955,94.9238578680203,0.0
1784,5002,0.0010407485139576238,0.1117619123686812,-16.202747646996343,14.274096315502236,4.5,60.06546644844517,214,8.133333333333333,91.86666666666666,0.0
1785,5002,0.0004862542950093484,0.11162849003696369,-16.964152992154713,14.678874434072988,4.35,58.183306055646476,263,12.551724137931034,87.3103448275862,0.13793103448275862
1786,5002,0.000372449355721983,0.11149523444559582,-21.097077042813844,8.41901661607624,3.9779999999999998,52.864157119476275,324,5.88235294117647,93.96681749622925,0.0
1787,5002,0.0009362972706115216,0.11136214538619917,-20.852786829805158,14.471631655518912,3.894,51.06382978723404,358,8.012326656394453,91.37134052388289,0.46224961479198773
1788,5002,0.0003641251791057584,0.1112292226506556,-18.874193781488408,9.674050630993852,3.846,50.81833060556464,342,6.3962558502340086,93.60374414976599,0.0
1789,5002,0.00014269045976880078,0.11109646603110719,-24.793887265048234,8.69795160577439,3.7979999999999996,50.40916530278232,385,5.213270142180095,93.52290679304897,1.263823064770932
1790,5002,0.0011579061871337217,0.11096387531995569,-20.803821787176343,13.287755702907978,4.038,53.35515548281505,344,4.457652303120357,94.35364041604754,1.188707280832095
1791,5002,0.0009875784992567787,0.11083145030986226,-20.119240379454315,14.143485656027073,3.96,53.191489361702125,317,8.93939393939394,91.06060606060606,0.0
1792,5002,0.00058868220621207,0.11069919079374732,-19.830163453039944,14.881077930431617,3.7319999999999998,49.42716857610475,341,2.8938906752411575,97.10610932475883,0.0
1793,5002,0.000742702939323135,0.1105670965647899,-19.664103500617014,11.502125549570739,3.846,50.736497545008184,316,4.99219968798752,95.00780031201248,0.0
1794,5002,0.000469355760484541,0.11043516741642767,-27.376500953954324,11.152553214954343,3.564,45.99018003273322,423,9.25925925925926,90.74074074074075,0.0
1795,5002,0.0009626884108927697,0.11030340314235636,-17.19500342356942,7.087024736607937,3.516,46.23567921440262,357,10.06825938566553,89.76109215017065,0.17064846416382254
1796,5002,0.0002493105804594052,0.11017180353652942,-16.695065056750042,15.028000346165067,4.146,54.828150572831426,273,5.933429811866859,94.06657018813314,0.0
1797,5002,0.0008026301022424377,0.11004036839315805,-23.47076984851027,9.074583828919387,3.318,44.680851063829785,382,4.701627486437613,95.11754068716094,0.18083182640144665
1798,5002,0.0004681605042984302,0.10990909750671037,-22.638384255202098,9.370746172850446,3.768,50.08183306055647,341,5.254777070063694,94.5859872611465,0.0
1799,5002,0.0003543810200997541,0.10977799067191156,-17.971093342978843,12.205591170606402,4.061999999999999,53.51882160392799,284,5.760709010339734,94.23929098966026,0.0
1800,5002,0.000689773220011648,0.10964704768374321,-26.349289806385272,8.188728621282783,3.504,46.89034369885434,421,7.191780821917808,92.63698630136986,0.0
1801,5002,0.00035994864097356184,0.10951626833744313,-20.347278708940323,14.657947679619957,4.026000000000001,53.109656301145655,342,9.538002980625931,90.46199701937407,0.0
1802,5002,0.0005832152901495646,0.10938565242850512,-23.420183838909345,11.421933175570134,4.014,52.94599018003273,327,5.9790732436472345,94.02092675635276,0.0
1803,5002,0.0005840872142181979,0.10925519975267844,-22.686732749436423,10.782442637078358,3.7439999999999998,50.327332242225864,336,3.3653846153846154,96.63461538461539,0.0
1804,5002,2.6775730121516973e-05,0.1091249101059677,-23.881361071813465,8.04395230274234,3.726,49.83633387888707,366,6.763285024154589,93.07568438003221,0.1610305958132045
1805,5002,0.0005658540875218023,0.1089947832846324,-17.92280404635308,10.314151281127877,4.140000000000001,55.07364975450082,300,5.36231884057971,94.6376811594203,0.0
1806,5002,0.0002958164702311478,0.10886481908518661,-23.984563171576276,13.981903813405383,3.9360000000000004,52.864157119476275,377,3.6585365853658534,96.34146341463415,0.0
1807,5002,0.0007815926399391629,0.10873501730439883,-17.687106215654357,11.444621234025158,4.098,54.58265139116203,266,2.9282576866764276,96.48609077598829,0.5856515373352855
1808,5002,0.00024152234628659243,0.1086053777392914,-27.563844771336797,8.54901231782275,3.4979999999999998,45.5810147299509,469,4.459691252144083,95.36878216123499,0.17152658662092624
1809,5002,0.0003505800505337902,0.10847590018714046,-14.699051160456154,16.079553695823197,4.098,54.418985270049106,264,9.66325036603221,90.04392386530014,0.14641288433382138
1810,5002,0.00035147328037601254,0.1083465844454754,-16.51887867120919,10.365117744041049,3.96,52.04582651391162,270,4.848484848484849,95.15151515151516,0.0
1811,5002,0.0005636826609255877,0.1082174303120786,-21.37217129278053,8.210636260568762,3.678,48.3633387888707,385,9.624796084828711,90.37520391517128,0.0
1812,5002,0.0002372908832745452,0.10808843758498536,-23.92271063187774,9.19627230307877,3.552,47.13584288052373,392,8.445945945945946,91.55405405405406,0.0
1813,5002,0.0010206079401553325,0.10795960606248312,-19.916586113484204,9.02202230378661,3.7560000000000002,49.83633387888707,373,8.466453674121405,91.3738019169329,0.0
1814,5002,0.0006630092371894534,0.10783093554311161,-26.21334487316691,8.591295710625397,3.5820000000000003,47.79050736497545,400,7.872696817420436,92.12730318257957,0.0
1815,5002,0.0004157930003078945,0.10770242582566224,-24.007658179886423,10.61358286501081,3.7620000000000005,50.08183306055647,335,6.8580542264752795,93.14194577352472,0.0
1816,5002,0.0006155546754767784,0.10757407670917779,-22.34953286131397,12.16301228243686,4.032,53.43698854337152,358,5.059523809523809,93.45238095238095,1.488095238095238
1817,5002,0.00041908421147873016,0.10744588799295239,-23.403890253772275,8.10156837500479,3.42,44.680851063829785,383,9.824561403508772,90.17543859649123,0.0
1818,5002,0.00047118369398012875,0.10731785947653079,-20.390494680813323,15.728339565939068,4.134,53.84615384615385,327,8.853410740203193,89.25979680696662,1.741654571843251
1819,5002,0.0006135406149301161,0.10718999095970842,-19.625119508161852,12.985376871892568,3.7560000000000002,49.59083469721768,348,7.0287539936102235,92.97124600638978,0.0
1820,5002,0.000808658446166919,0.10706228224253078,-16.718317804412987,11.294694859378117,4.134,54.25531914893617,284,8.272859216255442,90.42089985486213,1.3062409288824384
1821,5002,0.000416504490985335,0.10693473312529327,-23.920407850052207,11.432077902653845,3.702,48.608837970540094,390,7.13128038897893,92.38249594813614,0.48622366288492713
1822,5002,0.0006097276379274263,0.10680734340854098,-22.80459354781302,9.37810999946936,3.576,47.13584288052373,384,11.912751677852349,87.91946308724832,0.0
1823,5002,0.0005266932676977376,0.1066801128930681,-23.988385818688048,13.266976641696674,3.768,50.163666121112925,376,6.687898089171974,92.83439490445859,0.3184713375796179
1824,5002,0.0006192171801485529,0.10655304137991793,-24.13074737011158,12.749349629166131,3.81,49.91816693944354,377,3.937007874015748,96.06299212598425,0.0
1825,5002,0.0005737869295460769,0.10642612867038227,-29.887866934039295,7.736597143144862,3.294,43.61702127659575,496,6.193078324225866,93.80692167577413,0.0
1826,5002,0.00037755483501850903,0.10629937456600139,-29.035615230496248,7.149704578988313,3.384,44.84451718494272,421,3.723404255319149,96.27659574468085,0.0
1827,5002,0.0005248711326159991,0.10617277886856345,-19.234735935707132,7.48392557993964,3.5340000000000003,46.39934533551555,368,9.67741935483871,89.13412563667232,1.1884550084889642
1828,5002,0.0007138391361148933,0.10604634138010434,-21.450546628648013,13.706021805174963,4.0200000000000005,52.209492635024546,347,7.462686567164178,91.34328358208955,1.1940298507462688
1829,5002,0.000812809981585633,0.10592006190290744,-20.270663737025224,7.075688281326861,3.69,48.608837970540094,334,10.731707317073171,88.78048780487805,0.4878048780487805
1830,5002,0.000769396359749544,0.1057939402395031,-21.722253715580752,13.465908890560137,3.966,53.191489361702125,287,9.68229954614221,90.3177004538578,0.0
1831,5002,0.0004233505169133423,0.10566797619266861,-23.544053670868845,15.032038817426395,3.726,48.608837970540094,316,6.119162640901772,93.88083735909822,0.0
1832,5002,0.00022941322385358945,0.10554216956542756,-18.135211506634477,11.068174021098695,3.948,52.782324058919805,282,2.8875379939209727,96.96048632218846,0.0
1833,5002,0.0005283233862655379,0.10541652016104974,-19.995453882062844,12.131217896047783,3.84,51.227495908346974,355,3.4375000000000004,96.40625,0.0
1834,5002,0.0003327535071937518,0.10529102778305094,-18.771001950224974,10.602839583837635,3.9179999999999997,51.6366612111293,291,7.810107197549771,92.18989280245023,0.0
1835,5002,0.0005585189287472531,0.10516569223519229,-17.276383355853596,11.171913602195117,3.864,50.98199672667758,287,7.453416149068323,92.3913043478261,0.15527950310559005
1836,5002,0.0005058723715425003,0.10504051332148037,-15.348529100346212,11.51902479615234,3.804,50.81833060556464,275,11.198738170347003,88.801261829653,0.0
1837,5002,0.00031123896333783705,0.10491549084616657,-22.659702161816885,16.63452527807343,4.014,53.109656301145655,335,7.324364723467862,92.52615844544096,0.0
1838,5002,0.0004015686488707615,0.10479062461374686,-20.052044384127406,11.080996881708389,4.008,54.25531914893617,290,7.784431137724551,92.06586826347305,0.14970059880239522
1839,5002,0.00040697747172644083,0.10466591442896173,-20.07963467614513,10.019670881623073,3.8819999999999997,51.309328968903436,313,4.1731066460587325,95.82689335394127,0.0
1840,5002,0.00036037949399988063,0.10454136009679545,-21.54196820916087,11.688469591845276,3.954,52.04582651391162,331,6.525037936267071,93.47496206373293,0.0
1841,5002,0.00022219038478312996,0.10441696142247626,-13.886833440368585,13.814125312926004,4.026000000000001,53.43698854337152,257,9.38897168405365,90.61102831594636,0.0
